15,10
14.9750208263901,10.4991670832341
14.9003328892062,10.9933466539753
14.776682445628,11.4776010333067
14.6053049700144,11.9470917115433
14.3879128094519,12.397127693021
14.1266780745484,12.8232123669752
13.8242109364224,13.2210884361885
13.4835335467358,13.5867804544976
13.1080498413533,13.9166345481374
12.7015115293407,14.2073549240395
12.2679806071279,14.4560368003072
11.8117887723834,14.6601954298361
11.3374941431229,14.817790927086
10.8498357145012,14.9272486499423
10.3536860083385,14.9874749330203
9.85400238849356,14.9978680152075
9.35577752852238,14.9583240522623
8.86398952653456,14.869238154391
8.38355216568248,14.7315004384371
7.91926581726429,14.5464871341284
7.47576947700071,14.3160468332444
7.05749441372327,14.0424820190979
6.66861989360088,13.7285260608836
6.31303142229377,13.3773159027558
5.99428192226533,12.9923607205198
5.71555623315526,12.5775068591073
5.47963928991469,12.1368994011691
5.28888829665671,11.6749407507795
5.14520917425205,11.1962466460699
5.05003751699777,10.7056000402993
5.0043242486336,10.2079033121665
5.00852612102623,9.7081292828621
5.06260115045568,9.21127152928376
5.16600903710269,8.72229448986584
5.31771656354602,8.2460838615519
5.51620791832926,7.78739778352574
5.75949984144796,7.35081929545753
6.04516144042792,6.94071054528641
6.3703384789993,6.56116920408013
6.73178189568194,6.21598752346036
7.12588026733365,5.90861444467795
7.5486958932965,5.64212113793206
7.99600413960012,5.41917031625273
8.4633356501079,5.24198963055242
8.9460210028461,5.11234941167451
9.43923736532473,5.03154498183268
9.93805668268555,5.0003837121795
10.4374949171972,5.0191769558208
10.9325618471129,5.08773693687834
11.4183109273161,5.20537862668431
11.8898887135649,5.37092658836134
12.3425833565019,5.58272672139923
12.7718716808958,5.83866278888049
13.1734643797132,6.13617756222006
13.5433488714563,6.47229837214804
13.8778293925512,6.84366681063839
14.1735639241958,7.24657228701181
14.4275975847066,7.67698910293121
14.6373921537202,8.13061667584882
14.8008514332518,8.60292250900537
14.9163421922129,9.08918747863953
14.9827104851161,9.58455298591252
